Name,ID,Has Block,Mod,Class
Natura:natura.axe.darkwood,4192,false,Natura,mods.natura.items.tools.NaturaHatchet
Natura:natura.sword.fusewood,4193,false,Natura,mods.natura.items.tools.NaturaSword
Natura:natura.pickaxe.fusewood,4194,false,Natura,mods.natura.items.tools.NaturaPickaxe
Natura:natura.shovel.fusewood,4195,false,Natura,mods.natura.items.tools.NaturaShovel
Natura:natura.axe.fusewood,4196,false,Natura,mods.natura.items.tools.NaturaHatchet
Natura:natura.sword.netherquartz,4197,false,Natura,mods.natura.items.tools.NaturaSword
Natura:natura.pickaxe.netherquartz,4198,false,Natura,mods.natura.items.tools.NaturaPickaxe
Natura:natura.shovel.netherquartz,4199,false,Natura,mods.natura.items.tools.NaturaShovel
Natura:natura.axe.netherquartz,4200,false,Natura,mods.natura.items.tools.NaturaHatchet
Natura:natura.kama.netherquartz,4201,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.kama.ghostwood,4202,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.kama.bloodwood,4203,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.kama.darkwood,4204,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.kama.fusewood,4205,false,Natura,mods.natura.items.tools.NaturaKama
Natura:natura.bow.ghostwood,4206,false,Natura,mods.natura.items.tools.NaturaBow
Natura:natura.bow.bloodwood,4207,false,Natura,mods.natura.items.tools.NaturaBow
Natura:natura.bow.darkwood,4208,false,Natura,mods.natura.items.tools.NaturaBow
Natura:natura.bow.fusewood,4209,false,Natura,mods.natura.items.tools.NaturaBow
Natura:natura.armor.imphelmet,4210,false,Natura,mods.natura.items.tools.NaturaArmor
Natura:natura.armor.impjerkin,4211,false,Natura,mods.natura.items.tools.NaturaArmor
Natura:natura.armor.impleggings,4212,false,Natura,mods.natura.items.tools.NaturaArmor
Natura:natura.armor.impboots,4213,false,Natura,mods.natura.items.tools.NaturaArmor
Natura:natura.flintandblaze,4214,false,Natura,mods.natura.items.tools.FlintAndBlaze
Natura:impmeat,4215,false,Natura,mods.natura.items.ImpMeat
Natura:natura.emptybowl,4216,false,Natura,mods.natura.items.BowlEmpty
Natura:natura.stewbowl,4217,false,Natura,mods.natura.items.BowlStew
BiomesOPlenty:food,4218,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPFood
BiomesOPlenty:turnipSeeds,4219,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSeeds
BiomesOPlenty:misc,4220,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPMisc
BiomesOPlenty:gems,4221,false,BiomesOPlenty,biomesoplenty.common.items.ItemGems
BiomesOPlenty:mudball,4222,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPMudball
BiomesOPlenty:jarEmpty,4223,false,BiomesOPlenty,biomesoplenty.common.items.ItemJarEmpty
BiomesOPlenty:jarFilled,4224,false,BiomesOPlenty,biomesoplenty.common.items.ItemJarFilled
BiomesOPlenty:dartBlower,4225,false,BiomesOPlenty,biomesoplenty.common.items.ItemDartBlower
BiomesOPlenty:dart,4226,false,BiomesOPlenty,biomesoplenty.common.items.ItemDart
BiomesOPlenty:ancientStaff,4227,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAncientStaff
BiomesOPlenty:enderporter,4228,false,BiomesOPlenty,biomesoplenty.common.items.ItemEnderporter
BiomesOPlenty:bopBucket,4229,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPBucket
BiomesOPlenty:record_wanderer,4230,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPRecord
BiomesOPlenty:record_corruption,4231,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPRecord
BiomesOPlenty:biomeFinder,4232,false,BiomesOPlenty,biomesoplenty.common.items.ItemBiomeFinder
BiomesOPlenty:biomeEssence,4233,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPBiomeEssence
BiomesOPlenty:swordMud,4234,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSword
BiomesOPlenty:shovelMud,4235,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSpade
BiomesOPlenty:pickaxeMud,4236,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPPickaxe
BiomesOPlenty:axeMud,4237,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAxe
BiomesOPlenty:hoeMud,4238,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPHoe
BiomesOPlenty:swordAmethyst,4239,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSword
BiomesOPlenty:shovelAmethyst,4240,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPSpade
BiomesOPlenty:pickaxeAmethyst,4241,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPPickaxe
BiomesOPlenty:axeAmethyst,4242,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPAxe
BiomesOPlenty:hoeAmethyst,4243,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPHoe
BiomesOPlenty:scytheWood,4244,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheStone,4245,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheIron,4246,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheGold,4247,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheDiamond,4248,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheMud,4249,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:scytheAmethyst,4250,false,BiomesOPlenty,biomesoplenty.common.items.ItemBOPScythe
BiomesOPlenty:helmetMud,4251,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:chestplateMud,4252,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:leggingsMud,4253,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:bootsMud,4254,false,BiomesOPlenty,biomesoplenty.common.armor.ItemMuddyArmor
BiomesOPlenty:helmetAmethyst,4255,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:chestplateAmethyst,4256,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:leggingsAmethyst,4257,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:bootsAmethyst,4258,false,BiomesOPlenty,biomesoplenty.common.armor.ItemAmethystArmor
BiomesOPlenty:flowerBand,4259,false,BiomesOPlenty,biomesoplenty.common.armor.ItemFlowerBand
BiomesOPlenty:flippers,4260,false,BiomesOPlenty,biomesoplenty.common.armor.ItemFlippers
BiomesOPlenty:wadingBoots,4261,false,BiomesOPlenty,biomesoplenty.common.armor.ItemWadingBoots
BiblioWoodsBoP:seatBack1,4262,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB1
BiblioWoodsBoP:seatBack2,4263,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB2
BiblioWoodsBoP:seatBack3,4264,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB3
BiblioWoodsBoP:seatBack4,4265,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB4
BiblioWoodsBoP:seatBack5,4266,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB5
IC2:itemHarz,4267,false,IC2,ic2.core.item.ItemResin
IC2:itemRubber,4268,false,IC2,ic2.core.item.ItemIC2
IC2:itemFluidCell,4269,false,IC2,ic2.core.item.ItemFluidCell
IC2:itemupgradekit,4270,false,IC2,ic2.core.item.ItemUpgradeKit
IC2:itemRecipePart,4271,false,IC2,ic2.core.item.resources.ItemRecipePart
IC2:itemCasing,4272,false,IC2,ic2.core.item.resources.ItemCasing
IC2:itemCrushedOre,4273,false,IC2,ic2.core.item.resources.ItemCrushedOre
IC2:itemPurifiedCrushedOre,4274,false,IC2,ic2.core.item.resources.ItemPurifiedCrushedOre
IC2:itemPlates,4275,false,IC2,ic2.core.item.resources.ItemPlate
IC2:itemDensePlates,4276,false,IC2,ic2.core.item.resources.ItemDensePlate
IC2:itemTurningBlanks,4277,false,IC2,ic2.core.item.resources.ItemLatheDefault
IC2:itemTurningBlanksWood,4278,false,IC2,ic2.core.item.resources.ItemLatheDefault
IC2:itemDustSmall,4279,false,IC2,ic2.core.item.resources.ItemsmallDust
IC2:itemDust,4280,false,IC2,ic2.core.item.resources.ItemDust
IC2:itemDust2,4281,false,IC2,ic2.core.item.resources.ItemDust2
IC2:itemIngot,4282,false,IC2,ic2.core.item.resources.ItemIngot
IC2:reactorLithiumCell,4283,false,IC2,ic2.core.item.reactor.ItemReactorLithiumCell
IC2:itemTritiumCell,4284,false,IC2,ic2.core.item.ItemIC2
IC2:itemUran,4285,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemMOX,4286,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemPlutonium,4287,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemPlutoniumSmall,4288,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemUran235,4289,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemUran235small,4290,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemUran238,4291,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemFuelRod,4292,false,IC2,ic2.core.item.ItemIC2
IC2:itemRTGPellet,4293,false,IC2,ic2.core.item.ItemRadioactive
IC2:itemPartCircuit,4294,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCircuitAdv,4295,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartAlloy,4296,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCarbonFibre,4297,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCarbonMesh,4298,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCarbonPlate,4299,false,IC2,ic2.core.item.ItemIC2
IC2:itemOreIridium,4300,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartIridium,4301,false,IC2,ic2.core.item.ItemIC2
IC2:itemTreetap,4302,false,IC2,ic2.core.item.tool.ItemTreetap
IC2:itemToolBronzePickaxe,4303,false,IC2,ic2.core.item.tool.ItemIC2Pickaxe
IC2:itemToolBronzeAxe,4304,false,IC2,ic2.core.item.tool.ItemIC2Axe
IC2:itemToolBronzeSword,4305,false,IC2,ic2.core.item.tool.ItemIC2Sword
IC2:itemToolBronzeSpade,4306,false,IC2,ic2.core.item.tool.ItemIC2Spade
IC2:itemToolBronzeHoe,4307,false,IC2,ic2.core.item.tool.ItemIC2Hoe
IC2:itemToolWrench,4308,false,IC2,ic2.core.item.tool.ItemToolWrench
IC2:itemToolCutter,4309,false,IC2,ic2.core.item.tool.ItemToolCutter
IC2:itemFoamSprayer,4310,false,IC2,ic2.core.item.tool.ItemSprayer
IC2:itemToolbox,4311,false,IC2,ic2.core.item.ItemToolbox
IC2:itemContainmentbox,4312,false,IC2,ic2.core.item.ItemContainmentbox
IC2:itemToolForgeHammer,4313,false,IC2,ic2.core.item.tool.ItemToolHammer
IC2:itemLathingTool,4314,false,IC2,ic2.core.item.tool.ItemLathingTool
IC2:itemcrystalmemory,4315,false,IC2,ic2.core.item.ItemCrystalMemory
IC2:itemToolDrill,4316,false,IC2,ic2.core.item.tool.ItemDrillStandard
IC2:itemToolDDrill,4317,false,IC2,ic2.core.item.tool.ItemDrillDiamond
IC2:itemToolIridiumDrill,4318,false,IC2,ic2.core.item.tool.ItemDrillIridium
IC2:itemToolChainsaw,4319,false,IC2,ic2.core.item.tool.ItemElectricToolChainsaw
IC2:itemToolWrenchElectric,4320,false,IC2,ic2.core.item.tool.ItemToolWrenchElectric
IC2:itemTreetapElectric,4321,false,IC2,ic2.core.item.tool.ItemTreetapElectric
IC2:itemToolMiningLaser,4322,false,IC2,ic2.core.item.tool.ItemToolMiningLaser
IC2:itemToolMEter,4323,false,IC2,ic2.core.item.tool.ItemToolMeter
IC2:itemScanner,4324,false,IC2,ic2.core.item.tool.ItemScanner
IC2:itemScannerAdv,4325,false,IC2,ic2.core.item.tool.ItemScannerAdv
IC2:obscurator,4326,false,IC2,ic2.core.item.tool.ItemObscurator
IC2:itemFreq,4327,false,IC2,ic2.core.item.tool.ItemFrequencyTransmitter
IC2:itemNanoSaber,4328,false,IC2,ic2.core.item.tool.ItemNanoSaber
IC2:plasmaLauncher,4329,false,IC2,ic2.core.item.tool.PlasmaLauncher
IC2:windmeter,4330,false,IC2,ic2.core.item.tool.ItemWindmeter
IC2:itemArmorHazmatHelmet,4331,false,IC2,ic2.core.item.armor.ItemArmorHazmat
IC2:itemArmorHazmatChestplate,4332,false,IC2,ic2.core.item.armor.ItemArmorHazmat
IC2:itemArmorHazmatLeggings,4333,false,IC2,ic2.core.item.armor.ItemArmorHazmat
IC2:itemArmorRubBoots,4334,false,IC2,ic2.core.item.armor.ItemArmorHazmat
IC2:itemArmorBronzeHelmet,4335,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorBronzeChestplate,4336,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorBronzeLegs,4337,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorBronzeBoots,4338,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorAlloyChestplate,4339,false,IC2,ic2.core.item.armor.ItemArmorIC2
IC2:itemArmorNanoHelmet,4340,false,IC2,ic2.core.item.armor.ItemArmorNanoSuit
IC2:itemArmorNanoChestplate,4341,false,IC2,ic2.core.item.armor.ItemArmorNanoSuit
IC2:itemArmorNanoLegs,4342,false,IC2,ic2.core.item.armor.ItemArmorNanoSuit
IC2:itemArmorNanoBoots,4343,false,IC2,ic2.core.item.armor.ItemArmorNanoSuit
IC2:itemArmorQuantumHelmet,4344,false,IC2,ic2.core.item.armor.ItemArmorQuantumSuit
IC2:itemArmorQuantumChestplate,4345,false,IC2,ic2.core.item.armor.ItemArmorQuantumSuit
IC2:itemArmorQuantumLegs,4346,false,IC2,ic2.core.item.armor.ItemArmorQuantumSuit
IC2:itemArmorQuantumBoots,4347,false,IC2,ic2.core.item.armor.ItemArmorQuantumSuit
IC2:itemArmorJetpack,4348,false,IC2,ic2.core.item.armor.ItemArmorJetpack
IC2:itemArmorJetpackElectric,4349,false,IC2,ic2.core.item.armor.ItemArmorJetpackElectric
IC2:itemArmorBatpack,4350,false,IC2,ic2.core.item.armor.ItemArmorBatpack
IC2:itemArmorAdvBatpack,4351,false,IC2,ic2.core.item.armor.ItemArmorAdvBatpack
IC2:itemArmorEnergypack,4352,false,IC2,ic2.core.item.armor.ItemArmorEnergypack
IC2:itemArmorCFPack,4353,false,IC2,ic2.core.item.armor.ItemArmorCFPack
IC2:itemSolarHelmet,4354,false,IC2,ic2.core.item.armor.ItemArmorSolarHelmet
IC2:itemStaticBoots,4355,false,IC2,ic2.core.item.armor.ItemArmorStaticBoots
IC2:itemNightvisionGoggles,4356,false,IC2,ic2.core.item.armor.ItemArmorNightvisionGoggles
IC2:itemBatREDischarged,4357,false,IC2,ic2.core.item.ItemBatteryDischarged
IC2:itemBatRE,4358,false,IC2,ic2.core.item.ItemBattery
IC2:itemAdvBat,4359,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatCrystal,4360,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatLamaCrystal,4361,false,IC2,ic2.core.item.ItemBattery
IC2:itemBatSU,4362,false,IC2,ic2.core.item.ItemBatterySU
IC2:itemBatChargeRE,4363,false,IC2,ic2.core.item.ItemBatteryChargeHotbar
IC2:itemBatChargeAdv,4364,false,IC2,ic2.core.item.ItemBatteryChargeHotbar
IC2:itemBatChargeCrystal,4365,false,IC2,ic2.core.item.ItemBatteryChargeHotbar
IC2:itemBatChargeLamaCrystal,4366,false,IC2,ic2.core.item.ItemBatteryChargeHotbar
IC2:itemCable,4367,false,IC2,ic2.core.item.block.ItemCable
IC2:itemCellEmpty,4368,false,IC2,ic2.core.item.resources.ItemCell
IC2:itemTinCan,4369,false,IC2,ic2.core.item.ItemIC2
IC2:itemTinCanFilled,4370,false,IC2,ic2.core.item.ItemTinCan
IC2:reactorMOXSimple,4371,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorMOXDual,4372,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorMOXQuad,4373,false,IC2,ic2.core.item.reactor.ItemReactorMOX
IC2:reactorUraniumSimple,4374,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorUraniumDual,4375,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorUraniumQuad,4376,false,IC2,ic2.core.item.reactor.ItemReactorUranium
IC2:reactorMOXSimpledepleted,4377,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorMOXDualdepleted,4378,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorMOXQuaddepleted,4379,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumSimpledepleted,4380,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumDualdepleted,4381,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorUraniumQuaddepleted,4382,false,IC2,ic2.core.item.ItemRadioactive
IC2:reactorCoolantSimple,4383,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorCoolantTriple,4384,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorCoolantSix,4385,false,IC2,ic2.core.item.reactor.ItemReactorHeatStorage
IC2:reactorPlating,4386,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorPlatingHeat,4387,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorPlatingExplosive,4388,false,IC2,ic2.core.item.reactor.ItemReactorPlating
IC2:reactorHeatSwitch,4389,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchCore,4390,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchSpread,4391,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorHeatSwitchDiamond,4392,false,IC2,ic2.core.item.reactor.ItemReactorHeatSwitch
IC2:reactorVent,4393,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentCore,4394,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentGold,4395,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorVentSpread,4396,false,IC2,ic2.core.item.reactor.ItemReactorVentSpread
IC2:reactorVentDiamond,4397,false,IC2,ic2.core.item.reactor.ItemReactorVent
IC2:reactorReflector,4398,false,IC2,ic2.core.item.reactor.ItemReactorReflector
IC2:reactorReflectorThick,4399,false,IC2,ic2.core.item.reactor.ItemReactorReflector
IC2:reactorCondensator,4400,false,IC2,ic2.core.item.reactor.ItemReactorCondensator
IC2:reactorCondensatorLap,4401,false,IC2,ic2.core.item.reactor.ItemReactorCondensator
IC2:itemTFBP,4402,false,IC2,ic2.core.item.ItemIC2
IC2:itemTFBPCultivation,4403,false,IC2,ic2.core.item.tfbp.ItemTFBPCultivation
IC2:itemTFBPIrrigation,4404,false,IC2,ic2.core.item.tfbp.ItemTFBPIrrigation
IC2:itemTFBPChilling,4405,false,IC2,ic2.core.item.tfbp.ItemTFBPChilling
IC2:itemTFBPDesertification,4406,false,IC2,ic2.core.item.tfbp.ItemTFBPDesertification
IC2:itemTFBPFlatification,4407,false,IC2,ic2.core.item.tfbp.ItemTFBPFlatification
IC2:itemTFBPMushroom,4408,false,IC2,ic2.core.item.tfbp.ItemTFBPMushroom
IC2:itemPartCoalBall,4409,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCoalBlock,4410,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartCoalChunk,4411,false,IC2,ic2.core.item.ItemIC2
IC2:itemPartIndustrialDiamond,4412,false,IC2,ic2.core.item.ItemIC2
IC2:itemSlag,4413,false,IC2,ic2.core.item.ItemIC2
IC2:itemScrap,4414,false,IC2,ic2.core.item.ItemIC2
IC2:itemScrapbox,4415,false,IC2,ic2.core.item.ItemScrapbox
IC2:itemFuelPlantBall,4416,false,IC2,ic2.core.item.ItemIC2
IC2:itemBiochaff,4417,false,IC2,ic2.core.item.ItemIC2
IC2:itemToolPainter,4418,false,IC2,ic2.core.item.ItemIC2
IC2:itemToolPainterBlack,4419,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterRed,4420,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterGreen,4421,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterBrown,4422,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterBlue,4423,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterPurple,4424,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterCyan,4425,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterLightGrey,4426,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterDarkGrey,4427,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterPink,4428,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterLime,4429,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterYellow,4430,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterCloud,4431,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterMagenta,4432,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterOrange,4433,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemToolPainterWhite,4434,false,IC2,ic2.core.item.tool.ItemToolPainter
IC2:itemDynamite,4435,false,IC2,ic2.core.item.block.ItemDynamite
IC2:itemDynamiteSticky,4436,false,IC2,ic2.core.item.block.ItemDynamite
IC2:itemRemote,4437,false,IC2,ic2.core.item.tool.ItemRemote
IC2:upgradeModule,4438,false,IC2,ic2.core.item.ItemUpgradeModule
IC2:itemCoin,4439,false,IC2,ic2.core.item.ItemIC2
IC2:itemDoorAlloy,4440,false,IC2,ic2.core.item.block.ItemIC2Door
IC2:itemPartCFPowder,4441,false,IC2,ic2.core.item.ItemFoamPowder
IC2:itemGrinPowder,4442,false,IC2,ic2.core.item.ItemIC2
IC2:itemDebug,4443,false,IC2,ic2.core.item.tool.ItemDebug
IC2:itemBoat,4444,false,IC2,ic2.core.item.ItemIC2Boat
IC2:itemWeedingTrowel,4445,false,IC2,ic2.core.item.tool.ItemWeedingTrowel
IC2:itemWeed,4446,false,IC2,ic2.core.item.ItemIC2
IC2:itemCropSeed,4447,false,IC2,ic2.core.item.ItemCropSeed
IC2:itemCropnalyzer,4448,false,IC2,ic2.core.item.tool.ItemCropnalyzer
IC2:itemFertilizer,4449,false,IC2,ic2.core.item.ItemFertilizer
IC2:itemCellHydrant,4450,false,IC2,ic2.core.item.ItemGradual
IC2:itemToolHoe,4451,false,IC2,ic2.core.item.tool.ItemElectricToolHoe
IC2:itemTerraWart,4452,false,IC2,ic2.core.item.ItemTerraWart
IC2:itemWeedEx,4453,false,IC2,ic2.core.item.ItemIC2
IC2:itemMugEmpty,4454,false,IC2,ic2.core.item.ItemMug
IC2:itemCofeeBeans,4455,false,IC2,ic2.core.item.ItemIC2
IC2:itemCofeePowder,4456,false,IC2,ic2.core.item.ItemIC2
IC2:itemMugCoffee,4457,false,IC2,ic2.core.item.ItemMugCoffee
IC2:itemHops,4458,false,IC2,ic2.core.item.ItemIC2
IC2:itemBarrel,4459,false,IC2,ic2.core.item.block.ItemBarrel
IC2:itemMugBooze,4460,false,IC2,ic2.core.item.ItemBooze
IC2:itemwoodrotor,4461,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemironrotor,4462,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemsteelrotor,4463,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemwcarbonrotor,4464,false,IC2,ic2.core.item.resources.ItemWindRotor
IC2:itemSteamTurbine,4465,false,IC2,ic2.core.item.ItemGradualInt
IC2:itemSteamTurbineBlade,4466,false,IC2,ic2.core.item.ItemIC2
IC2:itemIronBlockCuttingBlade,4467,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
IC2:itemAdvIronBlockCuttingBlade,4468,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
IC2:itemDiamondBlockCuttingBlade,4469,false,IC2,ic2.core.item.resources.ItemBlockCuttingBlade
BuildCraft|Core:wrenchItem,4470,false,BuildCraft|Core,buildcraft.core.ItemWrench
BuildCraft|Core:mapLocation,4471,false,BuildCraft|Core,buildcraft.core.ItemMapLocation
BuildCraft|Core:list,4472,false,BuildCraft|Core,buildcraft.core.ItemList
BuildCraft|Core:woodenGearItem,4473,false,BuildCraft|Core,buildcraft.core.ItemGear
BuildCraft|Core:stoneGearItem,4474,false,BuildCraft|Core,buildcraft.core.ItemGear
BuildCraft|Core:ironGearItem,4475,false,BuildCraft|Core,buildcraft.core.ItemGear
BuildCraft|Core:goldGearItem,4476,false,BuildCraft|Core,buildcraft.core.ItemGear
BuildCraft|Core:diamondGearItem,4477,false,BuildCraft|Core,buildcraft.core.ItemGear
Forestry:fertilizerBio,4478,false,Forestry,forestry.core.items.ItemForestry
Forestry:fertilizerCompound,4479,false,Forestry,forestry.core.items.ItemForestry
Forestry:apatite,4480,false,Forestry,forestry.core.items.ItemForestry
Forestry:researchNote,4481,false,Forestry,forestry.core.genetics.ItemResearchNote
Forestry:ingotCopper,4482,false,Forestry,forestry.core.items.ItemForestry
Forestry:ingotTin,4483,false,Forestry,forestry.core.items.ItemForestry
Forestry:ingotBronze,4484,false,Forestry,forestry.core.items.ItemForestry
Forestry:wrench,4485,false,Forestry,forestry.core.items.ItemWrench
Forestry:pipette,4486,false,Forestry,forestry.core.items.ItemPipette
Forestry:sturdyMachine,4487,false,Forestry,forestry.core.items.ItemForestry
Forestry:hardenedMachine,4488,false,Forestry,forestry.core.items.ItemForestry
Forestry:impregnatedCasing,4489,false,Forestry,forestry.core.items.ItemForestry
Forestry:craftingMaterial,4490,false,Forestry,forestry.core.items.ItemMisc
Forestry:naturalistHelmet,4491,false,Forestry,forestry.core.items.ItemArmorNaturalist
Forestry:peat,4492,false,Forestry,forestry.core.items.ItemForestry
Forestry:ash,4493,false,Forestry,forestry.core.items.ItemForestry
Forestry:bituminousPeat,4494,false,Forestry,forestry.core.items.ItemForestry
Forestry:gearBronze,4495,false,Forestry,forestry.core.items.ItemForestry
Forestry:gearCopper,4496,false,Forestry,forestry.core.items.ItemForestry
Forestry:gearTin,4497,false,Forestry,forestry.core.items.ItemForestry
Forestry:chipsets,4498,false,Forestry,forestry.core.circuits.ItemCircuitBoard
Forestry:solderingIron,4499,false,Forestry,forestry.core.circuits.ItemSolderingIron
Forestry:thermionicTubes,4500,false,Forestry,forestry.core.items.ItemOverlay
Forestry:carton,4501,false,Forestry,forestry.core.items.ItemForestry
Forestry:oakStick,4502,false,Forestry,forestry.core.items.ItemForestry
Forestry:woodPulp,4503,false,Forestry,forestry.core.items.ItemForestry
Forestry:brokenBronzePickaxe,4504,false,Forestry,forestry.core.items.ItemForestry
Forestry:brokenBronzeShovel,4505,false,Forestry,forestry.core.items.ItemForestry
Forestry:bronzePickaxe,4506,false,Forestry,forestry.core.items.ItemForestryPickaxe
Forestry:bronzeShovel,4507,false,Forestry,forestry.core.items.ItemForestryShovel
